央视卫视HD,#genre#
宝塔综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=snyabt1
礼泉新闻频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=snxylq1
礼泉新闻频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=snxylq1
礼泉影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=snxylq2
礼泉影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=snxylq2
礼泉戏曲频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=snxylq3
礼泉戏曲频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=snxylq3
镇安综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=snslza1
镇安综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=snslza1

山东,#genre#
山东卫视HD,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwshd
山东卫视HD,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwshd
山东卫视,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdws
山东卫视,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdws
山东卫视4K,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdws4k
山东卫视4K,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdws4k
山东齐鲁,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdql
山东齐鲁,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdql
山东体育休闲,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdty
山东体育休闲,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdty
山东农科,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdnk
山东农科,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdnk
山东新闻,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdgg
山东新闻,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdgg
山东少儿,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdse
山东少儿,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdse
山东文旅,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdys
山东文旅,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdys
山东综艺,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzy
山东综艺,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzy
山东生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdsh
山东生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdsh
山东居家购物,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdgw
山东居家购物,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdgw
收藏天下,http://49.232.143.177:80/yt.php?l=0&type=play&id=sctx
收藏天下,http://49.232.143.177:80/yt.php?l=1&type=play&id=sctx
山东教育卫视,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjy
山东教育卫视,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjy
海洋频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdhypd
海洋频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdhypd
济南新闻,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnxw
济南新闻,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnxw
济南都市,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnds
济南都市,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnds
济南文旅体育,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnys
济南文旅体育,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnys
济南生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnsh
济南生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnsh
济南少儿,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnse
济南少儿,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnse
济南鲁中,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlwtv1
济南鲁中,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlwtv1
济南城市,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjncs
济南城市,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjncs
济南地铁,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjndt
济南地铁,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjndt
济南移动,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnyd
济南移动,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnyd
济南教育,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnjy
济南教育,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnjy
青岛新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv1
青岛新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv1
青岛生活服务,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv2
青岛生活服务,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv2
青岛影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv3
青岛影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv3
青岛休闲资讯,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv4
青岛休闲资讯,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv4
青岛都市频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv5
青岛都市频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv5
青岛教育频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv6
青岛教育频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv6
青岛李沧频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdlc1
青岛李沧频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdlc1
青岛城阳频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdtv8
青岛城阳频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdtv8
日照新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrztv1
日照新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrztv1
日照公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrztv2
日照公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrztv2
日照科教频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrztv3
日照科教频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrztv3
烟台新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdyttv1
烟台新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdyttv1
烟台公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdyttv2
烟台公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdyttv2
烟台影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdyttv4
烟台影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdyttv4
临沂综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlytv1
临沂综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlytv1
临沂经济频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlytv2
临沂经济频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlytv2
临沂公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlytv3
临沂公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlytv3
济宁综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjitv1
济宁综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjitv1
济宁生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjitv2
济宁生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjitv2
济宁公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjitv3
济宁公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjitv3
菏泽新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdhztv1
菏泽新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdhztv1
菏泽经济生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdhztv2
菏泽经济生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdhztv2
菏泽影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdhztv3
菏泽影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdhztv3
枣庄新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzztv1
枣庄新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzztv1
枣庄经济生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzztv2
枣庄经济生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzztv2
枣庄公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzztv3
枣庄公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzztv3
东营新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sddytv1
东营新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sddytv1
东营公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sddytv2
东营公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sddytv2
东营科教频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sddytv3
东营科教频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sddytv3
潍坊新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwftv1
潍坊新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwftv1
潍坊经济生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwftv2
潍坊经济生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwftv2
潍坊影视综艺,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwftv3
潍坊影视综艺,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwftv3
潍坊科教文旅,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwftv4
潍坊科教文旅,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwftv4
德州新闻频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sddztv1
德州新闻频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sddztv1
德州经济生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sddztv2
德州经济生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sddztv2
德州图文频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sddztv3
德州图文频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sddztv3
威海综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwhtv1
威海综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwhtv1
威海都市生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwhtv2
威海都市生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwhtv2
威海海洋频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdwhtv3
威海海洋频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdwhtv3
滨州新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdbztv1
滨州新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdbztv1
滨州民生频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdbztv2
滨州民生频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdbztv2
淄博新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzbtv1
淄博新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzbtv1
淄博文旅频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzbtv2
淄博文旅频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzbtv2
淄博民生频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzbtv4
淄博民生频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzbtv4
聊城新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlctv1
聊城新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlctv1
聊城民生频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlctv2
聊城民生频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlctv2
泰安综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdtatv1
泰安综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdtatv1
泰安经济生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdtatv2
泰安经济生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdtatv2
长清新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjncq1
长清新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjncq1
长清生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjncq2
长清生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjncq2
济阳综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnjy1
济阳综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnjy1
济阳影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnjy2
济阳影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnjy2
历城综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnlc1
历城综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnlc1
平阴综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnpy1
平阴综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnpy1
平阴生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnpy2
平阴生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnpy2
商河综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnsh1
商河综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnsh1
商河影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdjnsh2
商河影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdjnsh2
章丘综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzqtv1
章丘综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzqtv1
章丘公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdzqtv2
章丘公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdzqtv2
黄岛新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdhd1
黄岛新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdhd1
黄岛生活财经,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdhd2
黄岛生活财经,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdhd2
即墨新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdjm1
即墨新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdjm1
即墨生活服务,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdjm2
即墨生活服务,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdjm2
胶州新闻频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdjz1
胶州新闻频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdjz1
胶州生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdjz2
胶州生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdjz2
崂山电视台,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdls1
崂山电视台,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdls1
莱西综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdlx1
莱西综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdlx1
莱西生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdlx2
莱西生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdlx2
平度新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdpd1
平度新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdpd1
平度生活服务,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdqdpd2
平度生活服务,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdqdpd2
莒县电视一套,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrzjx1
莒县电视一套,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrzjx1
莒县电视二套,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrzjx2
莒县电视二套,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrzjx2
岚山综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrzls1
岚山综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrzls1
五莲新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrzwl1
五莲新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrzwl1
五莲文化旅游,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdrzwl2
五莲文化旅游,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdrzwl2
长岛综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytcd1
长岛综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytcd1
福山综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytfs1
福山综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytfs1
福山生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytfs2
福山生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytfs2
海阳新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdythy1
海阳新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdythy1
龙口新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytlk1
龙口新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytlk1
龙口生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytlk3
龙口生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytlk3
莱山综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytls1
莱山综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytls1
莱山影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytls2
莱山影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytls2
莱阳新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytly1
莱阳新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytly1
莱阳民生综艺,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytly2
莱阳民生综艺,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytly2
莱州综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytlz1
莱州综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytlz1
牟平综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytmp1
牟平综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytmp1
蓬莱新闻频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytpl1
蓬莱新闻频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytpl1
蓬莱综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytpl2
蓬莱综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytpl2
栖霞市新闻频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytqx1
栖霞市新闻频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytqx1
栖霞市苹果频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytqx2
栖霞市苹果频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytqx2
招远综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytzy1
招远综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytzy1
招远综艺频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdytzy2
招远综艺频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdytzy2
费县综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyfx1
费县综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyfx1
费县生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyfx2
费县生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyfx2
河东综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyhd1
河东综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyhd1
河东影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyhd2
河东影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyhd2
莒南综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyjn1
莒南综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyjn1
莒南影视频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyjn2
莒南影视频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyjn2
兰山综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyla1
兰山综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyla1
兰陵综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyll1
兰陵综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyll1
兰陵公共频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyll2
兰陵公共频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyll2
临沭综合频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyls1
临沭综合频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyls1
临沭生活频道,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlyls2
临沭生活频道,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlyls2
罗庄新闻综合,http://49.232.143.177:80/yt.php?l=0&type=play&id=sdlylz1
罗庄新闻综合,http://49.232.143.177:80/yt.php?l=1&type=play&id=sdlylz1
